racenum,pos,hnum,finalOdds,temp,cond,finish_time,date,hname,jockey,trainer
12,1,4,2.4,1,Fast,117.3,2017-05-05,Allan,Emilie,Trevor
12,2,1,5.4,1,Fast,118,2017-05-05,Winter,Chaya,Easton
12,3,9,16.25,1,Fast,118.1,2017-05-05,Wallace,Zayden,Humphrey
12,4,7,4.4,1,Fast,118.1,2017-05-05,Gabrielle,Maritza,Zeke
12,5,3,3.85,1,Fast,118.4,2017-05-05,Niko,Bodie,Nalani
12,6,8,62.6,1,Fast,118.4,2017-05-05,Adriana,Abigail,Braydon
12,7,5,7.15,1,Fast,119.3,2017-05-05,Liv,Jamie,Bailee
12,8,6,3.7,1,Fast,120.2,2017-05-05,Ian,Harlan,Estella
12,9,2,12.75,1,Fast,120.2,2017-05-05,Thomas,Bartholomew,Soren
13,1,1,0.2,1,Fast,115,2017-05-05,Amiyah,Amira,Florence
13,2,8,11.55,1,Fast,115,2017-05-05,Adelyn,Abigail,Braydon
13,3,4,6.35,1,Fast,116.1,2017-05-05,Caspian,Zayden,Anastasia
13,4,5,20.9,1,Fast,116.3,2017-05-05,Nova,Bartholomew,Carlos
13,5,7,6.15,1,Fast,116.4,2017-05-05,Nylah,Emilie,Trevor
13,6,2,15.25,1,Fast,117.2,2017-05-05,Samara,Doris,Novalee
13,7,3,44.05,1,Fast,117.3,2017-05-05,Watson,Jamie,Matteo
1,1,3,0.8,8,Fast,116,2017-05-08,Bruno,Colton,Kieran
1,2,4,0.8,8,Fast,117.1,2017-05-08,Lily,Jamie,Crystal
1,3,1,6.6,8,Fast,118.4,2017-05-08,Collins,Lydia,Yaretzi
1,4,2,11.45,8,Fast,119.4,2017-05-08,Arabella,Reed,Carmelo
2,1,5,4.6,8,Fast,118,2017-05-08,Kelvin,Emilie,Tatiana
2,2,7,1.8,8,Fast,118,2017-05-08,Humphrey,Maritza,Yareli
2,3,6,7,8,Fast,119.1,2017-05-08,Esmeralda,Harlan,Ian
2,4,2,28.35,8,Fast,119.3,2017-05-08,Jameson,Zayden,Kaiser
2,5,3,14.05,8,Fast,120.2,2017-05-08,Tiffany,Bartholomew,Kaiser
3,1,1,2.45,8,Fast,122.3,2017-05-08,Kaylani,Emilie,Cecilia
3,2,3,15.25,8,Fast,123,2017-05-08,Haisley,Zayden,Anastasia
3,3,2,53.95,8,Fast,123.3,2017-05-08,Autumn,Maverick,Nash
3,4,7,24.3,8,Fast,123.4,2017-05-08,Penelope,Kyree,Nathaniel
3,5,5,4.15,8,Fast,123.4,2017-05-08,Marco,Colton,Kieran
3,6,6,1.05,8,Fast,124.2,2017-05-08,Karina,Harlan,Brenda
3,7,8,3.65,8,Fast,126,2017-05-08,Alec,Jamie,Savannah
3,8,4,47.45,8,Fast,126.3,2017-05-08,Sutton,Lachlan,Leonard
4,1,4,5.45,8,Fast,70.3,2017-05-08,Kole,Jamie,Denise
4,2,2,1,8,Fast,70.3,2017-05-08,Enzo,Emilie,Rachel
4,3,3,5.75,8,Fast,71,2017-05-08,Otto,Amira,Florence
4,4,1,12.9,8,Fast,71,2017-05-08,Anthony,Legend,Charity
4,5,7,61.8,8,Fast,71.1,2017-05-08,Musa,Bodie,Nalani
4,6,5,5.25,8,Fast,72,2017-05-08,Lillian,Doris,Abby
4,7,6,2.65,8,Fast,72,2017-05-08,Major,Harlan,Lucy
5,1,5,0.8,8,Fast,117.1,2017-05-08,Keyla,Maritza,Wesley
5,2,2,4.5,8,Fast,117.2,2017-05-08,Armani,Jamie,Eduardo
5,3,8,13.35,8,Fast,118,2017-05-08,Hayden,Harlan,Emmanuel
5,4,1,6.35,8,Fast,118,2017-05-08,Jaxx,Colton,Kieran
5,5,6,3.7,8,Fast,118.1,2017-05-08,Damon,Amira,Kieran
5,6,3,10.25,8,Fast,118.4,2017-05-08,Alexis,Bartholomew,Carlos
5,7,4,15.5,8,Fast,119.3,2017-05-08,Lucca,Jensen,Itzayana
5,8,7,56.5,8,Fast,119.3,2017-05-08,Griffin,Abigail,Anson
6,1,7,7.9,8,Fast,119.3,2017-05-08,Amina,Finnegan,Raegan
6,2,6,3.7,8,Fast,119.3,2017-05-08,Troy,Briella,Hadlee
6,3,5,11.25,8,Fast,119.3,2017-05-08,Eliana,Doris,Abby
6,4,2,1.6,8,Fast,120.3,2017-05-08,Finnegan,Maritza,Rosamund
6,5,4,22.65,8,Fast,121,2017-05-08,Avalyn,Maverick,Rogelio
6,6,3,13,8,Fast,121.4,2017-05-08,Jaxtyn,Bartholomew,Dallas
7,1,2,2.3,8,Fast,118.3,2017-05-08,Gregory,Harlan,Emmanuel
7,2,6,7.35,8,Fast,118.3,2017-05-08,Frank,Zayden,Kieran
7,3,3,0.4,8,Fast,119.1,2017-05-08,Violeta,Abigail,Florence
7,4,1,21.4,8,Fast,121.3,2017-05-08,Mordechai,Maritza,Dwayne
7,5,4,64.65,8,Fast,121.3,2017-05-08,Valeria,Maverick,Kaiser
7,6,7,4.5,8,Fast,124.2,2017-05-08,Soren,Baker,Marion
8,1,8,0.8,8,Fast,120.3,2017-05-08,Daxton,Emilie,Rachel
8,2,6,2.25,8,Fast,121.1,2017-05-08,Skylar,Maritza,Charity
8,3,4,57.25,8,Fast,121.2,2017-05-08,Yehuda,Dayton,Porter
8,4,5,7.1,8,Fast,121.4,2017-05-08,Billy,Harlan,Anson
8,5,2,10,8,Fast,121.4,2017-05-08,Ellison,Colton,Kieran
8,6,7,13.05,8,Fast,122,2017-05-08,Javion,Abigail,Rosamund
8,7,9,15.8,8,Fast,122.2,2017-05-08,Reece,Doris,Abby
8,8,1,50.9,8,Fast,122.3,2017-05-08,Elliana,Bartholomew,Dallas
1,1,5,1.2,7,Fast,116.3,2017-05-12,Mara,Jamie,Winter
1,2,3,0.95,7,Fast,117.4,2017-05-12,Kieran,Emilie,Trevor
1,3,2,5.3,7,Fast,118.1,2017-05-12,Anthony,Legend,Charity
1,4,4,22.95,7,Fast,118.2,2017-05-12,Melanie,Harlan,Humphrey
1,5,7,14.1,7,Fast,118.3,2017-05-12,Bennett,Maritza,Ari
1,6,1,20.4,7,Fast,118.4,2017-05-12,Gerald,Zayden,Jude
1,7,6,23.35,7,Fast,119.2,2017-05-12,Whitley,Chaya,Yaretzi
2,1,2,1.25,7,Fast,116,2017-05-12,Ryland,Emilie,Harmony
2,2,3,2.55,7,Fast,116.1,2017-05-12,Flynn,Harlan,Winter
2,3,5,1.75,7,Fast,116.1,2017-05-12,Albert,Doris,Abby
2,4,6,9.9,7,Fast,116.3,2017-05-12,Jakob,Jensen,Omar
2,5,1,10.65,7,Fast,117,2017-05-12,Alivia,Abigail,Zeke
2,6,4,29.8,7,Fast,117.4,2017-05-12,Jermaine,Chaya,Eduardo
2,7,7,34,7,Fast,118.1,2017-05-12,Lana,Maritza,Yaretzi
3,1,4,1.5,7,Fast,117.2,2017-05-12,Kole,Zayden,Denise
3,2,6,5.15,7,Fast,117.2,2017-05-12,Liv,Harlan,Winter
3,3,5,2.85,7,Fast,117.3,2017-05-12,Gabrielle,Maritza,Zeke
3,4,3,9.4,7,Fast,117.3,2017-05-12,Zachary,Chaya,Rosamund
3,5,2,9.8,7,Fast,117.4,2017-05-12,Watson,Jamie,Matteo
3,6,8,3.15,7,Fast,118.1,2017-05-12,Nylah,Emilie,Trevor
3,7,1,16.9,7,Fast,118.4,2017-05-12,Adriana,Abigail,Braydon
3,8,7,67.6,7,Fast,120.3,2017-05-12,Liana,Marion,Camila
4,1,6,0.05,7,Fast,118,2017-05-12,Junior,Emilie,Trevor
4,2,4,7.3,7,Fast,118.3,2017-05-12,Annalee,Maritza,Dwayne
4,3,5,13.1,7,Fast,118.3,2017-05-12,Saige,Maverick,Florence
4,4,1,2.1,7,Fast,119,2017-05-12,Quinn,Bethany,Kamdyn
4,5,3,19.8,7,Fast,119.2,2017-05-12,Spencer,Zayden,Anastasia
4,6,2,89.9,7,Fast,119.4,2017-05-12,Amaya,Chaya,Davina
5,1,8,2.3,7,Fast,115,2017-05-12,Zaire,Harlan,Della
5,2,6,4.7,7,Fast,115.2,2017-05-12,Wayne,Chaya,Davina
5,3,1,5.05,7,Fast,115.2,2017-05-12,Lisa,Zayden,Kinslee
5,4,2,6.4,7,Fast,116,2017-05-12,Allan,Emilie,Trevor
5,5,3,2.9,7,Fast,116.1,2017-05-12,Lilian,Melanie,Justin
5,6,4,5.35,7,Fast,116.2,2017-05-12,Lyla,Bartholomew,Carmelo
5,7,9,72.6,7,Fast,116.4,2017-05-12,Lucia,Aylin,Florence
5,8,5,8.85,7,Fast,117.1,2017-05-12,Fisher,Jamie,Eduardo
5,9,7,55.9,7,Fast,119.4,2017-05-12,Kyson,Anya,Luciana
6,1,3,2.25,7,Fast,119.4,2017-05-12,Alisha,Doris,Abby
6,2,5,1.55,7,Fast,120.2,2017-05-12,Alani,Maritza,Taryn
6,3,1,1.95,7,Fast,120.3,2017-05-12,Mabel,Zayden,Anastasia
6,4,6,5.55,7,Fast,121,2017-05-12,Sidney,Harlan,Ariya
6,5,2,17.75,7,Fast,121.4,2017-05-12,Bradley,Emmalynn,Desiree
6,6,4,23.55,7,Fast,121.4,2017-05-12,Samir,Hadassah,Odin
6,7,7,22.6,7,Fast,122.3,2017-05-12,Martha,Dayton,Marco
7,1,6,2.7,7,Fast,115.2,2017-05-12,Greta,Jamie,Wesley
7,2,1,7.2,7,Fast,115.3,2017-05-12,Giselle,Abigail,Alissa
7,3,2,4.1,7,Fast,115.2,2017-05-12,Dakota,Jensen,Omar
7,4,4,11.25,7,Fast,116,2017-05-12,Aspen,Zayden,Alani
7,5,7,5.5,7,Fast,116,2017-05-12,Amia,Emilie,Wesson
7,6,3,3.8,7,Fast,116,2017-05-12,Shiloh,Doris,Matias
7,7,9,8.25,7,Fast,116.1,2017-05-12,Fernando,Maritza,Ryder
7,8,5,4.55,7,Fast,116.2,2017-05-12,Theresa,Harlan,Reuben
8,1,7,10.95,7,Fast,114,2017-05-12,Shirley,Harlan,Trevor
8,2,2,17.4,7,Fast,114,2017-05-12,Cecelia,Abigail,Braydon
8,3,6,0.9,7,Fast,114.1,2017-05-12,Christina,Emilie,Trevor
8,4,4,4.15,7,Fast,114.1,2017-05-12,Elijah,Jamie,Penelope
8,5,3,1.35,7,Fast,114.3,2017-05-12,Kenna,Maritza,Winter
8,6,1,27.95,7,Fast,114.3,2017-05-12,Tania,Zayden,Matteo
8,7,5,61.6,7,Fast,115.2,2017-05-12,Harmony,Bartholomew,Matias
9,1,2,5.3,7,Fast,117.4,2017-05-12,Sky,Legend,Charity
9,2,7,4.9,7,Fast,118.2,2017-05-12,Selah,Emilie,Trevor
9,3,1,0.45,7,Fast,118.2,2017-05-12,Lylah,Colton,Judah
9,4,3,5.1,7,Fast,118.3,2017-05-12,Jazlynn,Harlan,Winter
9,5,9,16.8,7,Fast,118.4,2017-05-12,Roy,Abigail,Braydon
9,6,8,43,7,Fast,118.4,2017-05-12,Derrick,Doris,Abby
9,7,4,26.5,7,Fast,120,2017-05-12,Aislinn,Bartholomew,Dallas
9,8,6,25,7,Fast,120.2,2017-05-12,Bartholomew,Chaya,Rosamund
10,1,5,6.45,7,Fast,116,2017-05-12,Hadley,Maritza,Charity
10,2,2,0.7,7,Fast,116,2017-05-12,Avianna,Jamie,Winter
10,3,1,10.1,7,Fast,116.1,2017-05-12,Pamela,Zayden,Anastasia
10,4,9,9.85,7,Fast,116.2,2017-05-12,Amiyah,Amira,Florence
10,5,4,7.85,7,Fast,116.2,2017-05-12,Westin,Emilie,Cecilia
10,6,8,7,7,Fast,116.3,2017-05-12,Zayd,Harlan,Emmanuel
10,7,3,13.3,7,Fast,116.3,2017-05-12,Blaze,Bodie,Nalani
10,8,7,17.7,7,Fast,116.3,2017-05-12,Cristina,Doris,Abby
10,9,6,13.45,7,Fast,117.4,2017-05-12,Arely,Chaya,Rosamund
11,1,2,4.55,7,Fast,117.4,2017-05-12,Nicholas,Emilie,Trevor
11,2,1,2.15,7,Fast,117.4,2017-05-12,Otto,Amira,Florence
11,3,3,2.7,7,Fast,118.1,2017-05-12,Caspian,Zayden,Anastasia
11,4,4,8.95,7,Fast,119,2017-05-12,Wallace,Harlan,Humphrey
11,5,5,7.4,7,Fast,119.2,2017-05-12,Nova,Bartholomew,Carlos
11,6,6,3.95,7,Fast,119.2,2017-05-12,Holden,Hadassah,Odin
11,7,8,31.7,7,Fast,119.4,2017-05-12,Samara,Doris,Novalee
11,8,7,8.9,7,Fast,121.1,2017-05-12,Mason,Emmalynn,Desiree
12,1,2,4.3,7,Fast,117,2017-05-12,Lillianna,Abigail,Braydon
12,2,1,4.65,7,Fast,117,2017-05-12,Humphrey,Chaya,Yareli
12,3,9,13.75,7,Fast,117.2,2017-05-12,Boone,Emilie,Trevor
12,4,4,1.45,7,Fast,117.2,2017-05-12,Rhett,Maritza,Avianna
12,5,8,25.2,7,Fast,117.3,2017-05-12,Mikaela,Jamie,Emmanuel
12,6,3,9.65,7,Fast,117.3,2017-05-12,Mohammad,Marion,Savannah
12,7,7,29.7,7,Fast,117.3,2017-05-12,Lyra,Bartholomew,Brenna
12,8,6,2.85,7,Fast,118.1,2017-05-12,Kataleya,Harlan,Philippa
12,9,10,14.55,7,Fast,118.3,2017-05-12,Esmeralda,Doris,Ian
1,1,5,0.75,6,Fast,122.2,2017-05-15,Maddison,Doris,Tatiana
1,2,3,5.85,6,Fast,122.2,2017-05-15,Autumn,Maverick,Nash
1,3,4,11.05,6,Fast,122.2,2017-05-15,Kayleigh,Jamie,Harmony
1,4,2,16.35,6,Fast,122.4,2017-05-15,Evan,Finnegan,Hadlee
1,5,6,11.95,6,Fast,123,2017-05-15,Karina,Maritza,Brenda
1,6,1,1.6,6,Fast,123.1,2017-05-15,Jayde,Emilie,Tatiana
2,1,3,1.05,6,Fast,119.2,2017-05-15,Korbyn,Harlan,Aubriella
2,2,1,26.5,6,Fast,120.4,2017-05-15,Faith,Hadassah,Odin
2,3,2,5.7,6,Fast,121,2017-05-15,Mordechai,Maritza,Dwayne
2,4,6,24.15,6,Fast,121.2,2017-05-15,Valeria,Maverick,Kaiser
2,5,4,1.15,6,Fast,122,2017-05-15,Madilynn,Marion,Amari
2,6,5,5.6,6,Fast,125,2017-05-15,Ansley,Aspen,Sophie
3,1,6,0.4,6,Fast,116.3,2017-05-15,Kalani,Harlan,Winter
3,2,5,15,6,Fast,117,2017-05-15,Kieran,Emilie,Trevor
3,3,3,52.6,6,Fast,117.2,2017-05-15,Anthony,Legend,Charity
3,4,1,7.75,6,Fast,117.2,2017-05-15,Anderson,Maverick,Nash
3,5,2,1.7,6,Fast,118,2017-05-15,Kyng,Maritza,Kieran
3,6,4,27.45,6,Fast,118.4,2017-05-15,Jadon,Chaya,Easton
3,7,7,62.1,6,Fast,119.1,2017-05-15,Elisha,Lara,Alfredo
4,1,5,1.45,6,Fast,118.1,2017-05-15,Rodney,Harlan,Aubriella
4,2,4,0.7,6,Fast,118.3,2017-05-15,Bruno,Colton,Kieran
4,3,6,4.2,6,Fast,118.3,2017-05-15,Lily,Jamie,Crystal
4,4,7,9.9,6,Fast,120.1,2017-05-15,Devon,Doris,Marion
4,5,1,30.35,6,Fast,120.2,2017-05-15,Kate,Melanie,Justin
4,6,2,44.5,6,Fast,121.4,2017-05-15,Collins,Maritza,Yaretzi
5,1,3,1.6,6,Fast,120.3,2017-05-15,Luciana,Harlan,Emmanuel
5,2,4,35.2,6,Fast,120.3,2017-05-15,Jaxtyn,Jamie,Dallas
5,3,2,2.95,6,Fast,121,2017-05-15,Micheal,Joziah,Drake
5,4,8,26.35,6,Fast,121,2017-05-15,Eliana,Doris,Abby
5,5,6,5.3,6,Fast,121.1,2017-05-15,Finnegan,Maritza,Rosamund
5,6,1,25.5,6,Fast,121.4,2017-05-15,Avalyn,Maverick,Rogelio
5,7,9,6.6,6,Fast,122.2,2017-05-15,Bartholomew,Bartholomew,Rosamund
6,1,1,5.25,6,Fast,118.2,2017-05-15,Garrett,Marion,Omar
6,2,5,0.8,6,Fast,118.3,2017-05-15,Frank,Chaya,Kieran
6,3,3,3.25,6,Fast,118.4,2017-05-15,Violeta,Aylin,Florence
6,4,2,6.3,6,Fast,119,2017-05-15,Saint,Finnegan,Soren
6,5,4,3.9,6,Fast,119,2017-05-15,Baylee,Bartholomew,Carlos
6,6,6,29.75,6,Fast,121.3,2017-05-15,Soren,Doris,Marion
7,1,5,4.25,6,Fast,116.2,2017-05-15,Lillian,Doris,Abby
7,2,7,10.35,6,Fast,116.2,2017-05-15,Allan,Jamie,Trevor
7,3,2,0.8,6,Fast,116.2,2017-05-15,Amiyah,Amira,Florence
7,4,6,2.5,6,Fast,116.3,2017-05-15,Enzo,Emilie,Rachel
7,5,4,69.6,6,Fast,117.1,2017-05-15,Winter,Chaya,Easton
7,6,8,18.55,6,Fast,117.2,2017-05-15,Major,Harlan,Lucy
7,7,3,33.15,6,Fast,117.2,2017-05-15,Nova,Bartholomew,Carlos
7,8,1,7.65,6,Fast,119.2,2017-05-15,Samara,Maritza,Novalee
8,1,5,1.2,6,Fast,119.2,2017-05-15,Jazlynn,Harlan,Winter
8,2,1,2.75,6,Fast,119.3,2017-05-15,Skylar,Maritza,Charity
8,3,6,1.1,6,Fast,120,2017-05-15,Daxton,Emilie,Rachel
8,4,3,10.15,6,Fast,120.3,2017-05-15,Reece,Doris,Abby
8,5,2,60.2,6,Fast,120.4,2017-05-15,Yehuda,Dayton,Porter
8,6,4,35.75,6,Fast,121.3,2017-05-15,Javion,Chaya,Rosamund
9,1,4,7.5,6,Fast,117.1,2017-05-15,Damon,Amira,Kieran
9,2,7,7.45,6,Fast,117.3,2017-05-15,Hayden,Harlan,Emmanuel
9,3,3,0.9,6,Fast,117.3,2017-05-15,Mara,Jamie,Winter
9,4,1,5.75,6,Fast,117.3,2017-05-15,Armani,Marion,Eduardo
9,5,6,3.3,6,Fast,117.4,2017-05-15,Keyla,Maritza,Wesley
9,6,2,31.9,6,Fast,117.4,2017-05-15,Lana,Chaya,Yaretzi
9,7,8,20.65,6,Fast,118,2017-05-15,Toby,Emilie,Averie
9,8,5,12.4,6,Fast,118.3,2017-05-15,Lucca,Jensen,Itzayana
9,9,9,34.55,6,Fast,119.2,2017-05-15,Alexis,Bartholomew,Carlos
1,1,2,1,-1,Snowy,119.4,2017-05-19,Maci,Harlan,Emmanuel
1,2,6,5.2,-1,Snowy,120,2017-05-19,Lisa,Zayden,Kinslee
1,3,3,8.8,-1,Snowy,120.1,2017-05-19,Lyla,Emilie,Carmelo
1,4,4,1.1,-1,Snowy,120.1,2017-05-19,Wayne,Chaya,Davina
1,5,1,13.25,-1,Snowy,120.2,2017-05-19,Humphrey,Maritza,Yareli
1,6,5,49.95,-1,Snowy,120.2,2017-05-19,Fisher,Marion,Eduardo
2,1,5,2,-1,Snowy,120,2017-05-19,Theresa,Abigail,Reuben
2,2,6,1.25,-1,Snowy,120.1,2017-05-19,Flynn,Harlan,Winter
2,3,7,26.6,-1,Snowy,121.3,2017-05-19,Jakob,Jensen,Omar
2,4,1,10,-1,Snowy,121.4,2017-05-19,Carter,Doris,Abby
2,5,2,25.15,-1,Snowy,122,2017-05-19,Jermaine,Chaya,Eduardo
2,6,3,3.05,-1,Snowy,122.1,2017-05-19,Valerie,Maritza,Garrett
2,7,4,6.4,-1,Snowy,123,2017-05-19,Krew,Cruz,Skye
3,1,9,2.95,-1,Snowy,125.4,2017-05-19,Kirsten,Chaya,Kinslee
3,2,4,0.4,-1,Snowy,126,2017-05-19,Sidney,Harlan,Ariya
3,3,7,13.4,-1,Snowy,126,2017-05-19,Melanie,Marion,Humphrey
3,4,2,19.3,-1,Snowy,126,2017-05-19,Brock,Bodie,Nalani
3,5,5,4.8,-1,Snowy,126.2,2017-05-19,Bradley,Emmalynn,Desiree
3,6,1,11.8,-1,Snowy,127,2017-05-19,Martha,Dayton,Marco
4,1,6,0.8,-1,Snowy,122,2017-05-19,Amira,Harlan,Emmanuel
4,2,3,4.7,-1,Snowy,122.3,2017-05-19,Roy,Abigail,Braydon
4,3,4,9,-1,Snowy,123,2017-05-19,Troy,Maritza,Hadlee
4,4,2,2.85,-1,Snowy,123.2,2017-05-19,Vicente,Doris,Abby
4,5,9,84.2,-1,Snowy,124,2017-05-19,Leighton,Kyree,Nathaniel
4,6,1,5.1,-1,Snowy,124.1,2017-05-19,Susanna,Aylin,Kieran
4,7,8,61.6,-1,Snowy,125.3,2017-05-19,Aislinn,Jamie,Dallas
4,8,7,22.35,-1,Snowy,125.3,2017-05-19,Quinn,Marion,Kamdyn
5,1,3,13.45,-1,Snowy,122.2,2017-05-19,Mikaela,Jamie,Emmanuel
5,2,5,2.05,-1,Snowy,122.2,2017-05-19,Lillianna,Abigail,Braydon
5,3,2,2.55,-1,Snowy,122.2,2017-05-19,Boone,Emilie,Trevor
5,4,7,2.65,-1,Snowy,122.2,2017-05-19,Kataleya,Harlan,Philippa
5,5,8,26.4,-1,Snowy,122.4,2017-05-19,Lilian,Melanie,Justin
5,6,1,2.7,-1,Snowy,122.4,2017-05-19,Rhett,Maritza,Avianna
5,7,6,33.2,-1,Snowy,123.3,2017-05-19,Alma,Yehuda,Deandre
5,8,4,28.95,-1,Snowy,123.3,2017-05-19,Shepherd,Chaya,Davina
6,1,2,4.9,-1,Snowy,118,2017-05-19,Fernando,Maritza,Ryder
6,2,3,2.2,-1,Snowy,118.1,2017-05-19,Giselle,Abigail,Alissa
6,3,7,2.15,-1,Snowy,120.1,2017-05-19,Lacey,Emilie,Winter
6,4,1,11.25,-1,Snowy,120.2,2017-05-19,Dior,Jamie,Kali
6,5,5,9.55,-1,Snowy,120.2,2017-05-19,Millie,Harlan,Philippa
6,6,4,3.15,-1,Snowy,120.4,2017-05-19,Aspen,Zayden,Alani
6,7,6,8.3,-1,Snowy,121.1,2017-05-19,Kamden,Anya,Adley
7,1,3,2.15,-1,Snowy,120.2,2017-05-19,Arianna,Harlan,Yael
7,2,7,7.55,-1,Snowy,120.4,2017-05-19,Otto,Jamie,Florence
7,3,5,2.2,-1,Snowy,121,2017-05-19,Nicholas,Emilie,Trevor
7,4,1,7.35,-1,Snowy,122.2,2017-05-19,Gabrielle,Maritza,Zeke
7,5,4,8.3,-1,Snowy,122.4,2017-05-19,Caspian,Zayden,Anastasia
7,6,9,39.25,-1,Snowy,123.3,2017-05-19,Wallace,Marion,Humphrey
7,7,6,9.5,-1,Snowy,123.4,2017-05-19,Cory,Doris,Abby
7,8,2,3.8,-1,Snowy,123.4,2017-05-19,Blaze,Bodie,Nalani
7,9,8,47.9,-1,Snowy,127,2017-05-19,Holden,Hadassah,Odin
8,1,5,2.15,-1,Snowy,123.3,2017-05-19,Saige,Maverick,Florence
8,2,1,1.95,-1,Snowy,124.1,2017-05-19,Sky,Legend,Charity
8,3,4,3.3,-1,Snowy,124.2,2017-05-19,Annalee,Maritza,Dwayne
8,4,3,19.15,-1,Snowy,124.4,2017-05-19,Spencer,Zayden,Anastasia
8,5,2,2.75,-1,Snowy,125.3,2017-05-19,Quinton,Harlan,Emmanuel
8,6,6,7.25,-1,Snowy,127,2017-05-19,Agnes,Jamie,Garrett
9,1,5,49.2,-1,Snowy,121.3,2017-05-19,Arely,Chaya,Rosamund
9,2,2,2.8,-1,Snowy,121.3,2017-05-19,Cristina,Doris,Abby
9,3,4,1.15,-1,Snowy,121.3,2017-05-19,Zayd,Harlan,Emmanuel
9,4,7,4.95,-1,Snowy,121.4,2017-05-19,Adelyn,Abigail,Braydon
9,5,6,3.95,-1,Snowy,122.1,2017-05-19,Avianna,Jamie,Winter
9,6,1,8,-1,Snowy,122.4,2017-05-19,Pamela,Zayden,Anastasia
9,7,8,12.5,-1,Snowy,123,2017-05-19,Hadley,Maritza,Charity
9,8,3,43.2,-1,Snowy,123.4,2017-05-19,Sincere,Yehuda,Deandre
10,1,8,2.85,-1,Snowy,120,2017-05-19,Erin,Harlan,Emmanuel
10,2,9,12.95,-1,Snowy,120.2,2017-05-19,Cecelia,Abigail,Braydon
10,3,7,4.95,-1,Snowy,120.2,2017-05-19,Christina,Chaya,Trevor
10,4,5,1.9,-1,Snowy,120.3,2017-05-19,Shirley,Emilie,Trevor
10,5,1,14.4,-1,Snowy,121.1,2017-05-19,Tania,Zayden,Matteo
10,6,4,5.3,-1,Snowy,121.2,2017-05-19,Kenna,Maritza,Winter
10,7,6,4.4,-1,Snowy,121.3,2017-05-19,Greta,Jamie,Wesley
10,8,3,13.1,-1,Snowy,123.1,2017-05-19,Brody,Yehuda,Hailee
11,1,8,2.65,-1,Snowy,124,2017-05-19,Lylah,Colton,Judah
11,2,3,2.25,-1,Snowy,124.2,2017-05-19,Derrick,Doris,Abby
11,3,7,8.5,-1,Snowy,125.1,2017-05-19,Mackenzie,Yehuda,Rosa
11,4,4,4.2,-1,Snowy,125.3,2017-05-19,Lea,Maritza,Estrella
11,5,5,1.25,-1,Snowy,126.4,2017-05-19,Finnegan,Harlan,Rosamund
12,1,4,9.7,-1,Snowy,122,2017-05-19,Jaxx,Chaya,Kieran
12,2,5,0.7,-1,Snowy,122,2017-05-19,Liv,Harlan,Winter
12,3,9,3.4,-1,Snowy,122.1,2017-05-19,Lucia,Zayden,Florence
12,4,2,3.55,-1,Snowy,124.1,2017-05-19,Lyric,Maritza,Dallas
12,5,6,55.6,-1,Snowy,124.2,2017-05-19,Musa,Bodie,Nalani
12,6,3,32.05,-1,Snowy,125.2,2017-05-19,Watson,Emilie,Matteo
12,7,1,13.85,-1,Snowy,126,2017-05-19,Mason,Emmalynn,Desiree
1,1,5,0.3,-2,Good,121.2,2017-05-22,Eliana,Doris,Abby
1,2,3,4.4,-2,Good,121.2,2017-05-22,Autumn,Maverick,Nash
1,3,2,11.55,-2,Good,121.3,2017-05-22,Haisley,Harlan,Anastasia
1,4,6,15.95,-2,Good,121.4,2017-05-22,Joziah,Anya,Luciana
1,5,1,24.1,-2,Good,122.3,2017-05-22,Evan,Finnegan,Hadlee
2,1,1,0.5,-2,Good,118.4,2017-05-22,Garrett,Marion,Omar
2,2,6,5.8,-2,Good,119,2017-05-22,Liam,Harlan,Winter
2,3,7,9.5,-2,Good,119.2,2017-05-22,Brian,Emilie,Walker
2,4,2,5.95,-2,Good,119.3,2017-05-22,Novah,Aylin,Florence
2,5,5,2.65,-2,Good,120.1,2017-05-22,Baylee,Bartholomew,Carlos
3,1,1,5.05,-2,Good,117.1,2017-05-22,Lana,Harlan,Yaretzi
3,2,6,10.7,-2,Good,117.2,2017-05-22,Jaxx,Chaya,Kieran
3,3,2,0.65,-2,Good,117.2,2017-05-22,Mara,Jamie,Winter
3,4,4,1.7,-2,Good,118.1,2017-05-22,Keyla,Maritza,Wesley
3,5,3,14.4,-2,Good,118.1,2017-05-22,Armani,Marion,Eduardo
3,6,7,30.5,-2,Good,119.4,2017-05-22,Alani,Doris,Taryn
4,1,1,3.5,-2,Good,117.1,2017-05-22,Rodney,Harlan,Aubriella
4,2,3,0.35,-2,Good,117.1,2017-05-22,Kinley,Emilie,Trevor
4,3,5,6.45,-2,Good,117.2,2017-05-22,Kelvin,Maritza,Tatiana
4,4,6,18.65,-2,Good,117.2,2017-05-22,Lily,Jamie,Crystal
4,5,2,4.65,-2,Good,117.3,2017-05-22,Bruno,Amira,Kieran
5,1,5,0.85,-2,Good,120.3,2017-05-22,Frank,Chaya,Kieran
5,2,3,2.1,-2,Good,120.4,2017-05-22,Korbyn,Harlan,Aubriella
5,3,6,3.5,-2,Good,120.4,2017-05-22,Violeta,Abigail,Florence
5,4,7,4.45,-2,Good,120.4,2017-05-22,Saint,Finnegan,Soren
5,5,2,34.2,-2,Good,121,2017-05-22,Faith,Hadassah,Odin
